Wavelength_nm,LED365,LED385wide,LED430,LED480,LED535,LED568wide,LED600,LED635,LED680,LED700,LED740,LED765,QE
429.1,0.0,0.01457680858157978,0.4262815077473732,0.01747101261315836,0.0033296675335248004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17033656
429.2,0.0,0.014270390458531932,0.42639360909319923,0.01759499606187918,0.00333017817495714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170362683
429.3,0.0,0.013964139807527759,0.42649627740914264,0.017720387792249322,0.0033306869984645405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170388713
429.4,0.0,0.013658260261618645,0.4265893009944823,0.017847199470706097,0.0033311939844994204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170414649
429.5,0.0,0.013352954842083467,0.4266724676278572,0.017975441953026167,0.0033316991135142002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17044049
429.6,0.0,0.013048427592617491,0.4267455695754454,0.01810512711637501,0.00333220240505646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170466237
429.7,0.0,0.012744881407976097,0.4268083944311207,0.01823626581882507,0.0033327038395786204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170491889
429.8,0.0,0.012442520420761258,0.42686072927211055,0.018368869727475815,0.0033332033975331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170517445
429.9,0.0,0.012141548146695224,0.42690236193942865,0.018502949967985852,0.00333370105937232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170542904
430.0,0.0,0.011842169035970572,0.4269330818376911,0.018638517503521516,0.00333419682509628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170568266
430.1,0.0,0.01154458654119627,0.4269526782851726,0.01877558437961691,0.003331912063683617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170593531
430.2,0.0,0.011249005275705794,0.4269609392921235,0.018914161451606414,0.0033296262343581883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170618698
430.3,0.0,0.010955629230619272,0.42695765065415825,0.0190542601134765,0.003327340990981316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170643766
430.4,0.0,0.010664662640262394,0.4269426052222021,0.019195891711906384,0.0033250580274147928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170668736
430.5,0.0,0.010376310712722216,0.42691558405390234,0.01933906741521034,0.0033227789605509922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170693605
430.6,0.0,0.01009077753737021,0.4268763794159164,0.01948379856903221,0.0033205054862280635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170718374
430.7,0.0,0.009808267989424828,0.426824780141666,0.019630096678785996,0.0033182392817263824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170743043
430.8,0.0,0.009528986939180976,0.42676057041651333,0.019777973019270045,0.0033159819864213374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17076761
430.9,0.0,0.009253139483762707,0.4266835389264998,0.019927438551561538,0.0033137352795415635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170792075
431.0,0.0,0.008980930452865715,0.4265934751382002,0.0200785050490671,0.0033115008412262993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170816438
431.1,0.0,0.008712565099319489,0.4264901650958222,0.02023118362632605,0.0033092803331448563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170840698
